feature_id	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class
369	6.0	0.22759794	ISDB	http://www.wikidata.org/entity/Q105193888	OLBKIRGWBSBUEY-DMGVNNLFSA-N	InChI=1S/C17H26O5/c1-16(2,20)10-5-6-17(3)11(10)7-9-14(19)12(18)8-13(21-4)15(9)22-17/h10-13,18,20H,5-8H2,1-4H3/t10-,11+,12-,13+,17-/m1/s1	CO[C@H]1C[C@@H](O)C(=O)C2=C1O[C@]1(C)CC[C@@H](C(C)(C)O)[C@@H]1C2	C17H26O5	nan	310.178023932	Phyllostictone E	OLBKIRGWBSBUEY	Terpenoids	Meroterpenoids	Miscellaneous meroterpenoids	http://www.wikidata.org/entity/Q7189389	Phyllosticta capitalensis	950086.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Botryosphaeriales']	['Phyllostictaceae']	['Unknown']	['Phyllosticta']	['Phyllosticta capitalensis']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	nan	nan	nan	nan	3	3	5.410391747951508	1	34	Polyketides	0.5	Meroterpenoids	0.5	Miscellaneous meroterpenoids	0.5
371	3.0	0.6490123	ISDB	http://www.wikidata.org/entity/Q27133313	VXUOFDJKYGDUJI-OAQYLSRUSA-N	InChI=1S/C22H46NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-22(25)28-19-21(24)20-30-31(26,27)29-18-17-23(2,3)4/h21,24H,5-20H2,1-4H3/t21-/m1/s1	CCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OCC[N+](C)(C)C	C22H46NO7P	nan	467.3011894419999	1-Myristoyl-sn-glycero-3-phosphocholine	VXUOFDJKYGDUJI	Fatty acids	Glycerophospholipids	Glycerophosphocholines	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	3	5.0960493087768555	1	12	Fatty acids	0.25	Glycerophospholipids	0.25	Glycerophosphocholines	0.25
373	1.0	0.7306028	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	DDUZNLUWXLYPCP	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	2.9224112033843994	1	9	Fatty acids	0.15789473684210525	Glycerophospholipids	0.15789473684210525	Glycerophosphoethanolamines	0.15789473684210525
374	2.0	0.77526665	ISDB	http://www.wikidata.org/entity/Q27133313	VXUOFDJKYGDUJI-OAQYLSRUSA-N	InChI=1S/C22H46NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-22(25)28-19-21(24)20-30-31(26,27)29-18-17-23(2,3)4/h21,24H,5-20H2,1-4H3/t21-/m1/s1	CCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OCC[N+](C)(C)C	C22H46NO7P	nan	467.3011894419999	1-Myristoyl-sn-glycero-3-phosphocholine	VXUOFDJKYGDUJI	Fatty acids	Glycerophospholipids	Glycerophosphocholines	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	3	5.601066589355469	1	17	Fatty acids	0.6	Glycerophospholipids	0.6	Glycerophosphocholines	0.6
377	2.0	0.35565275	ISDB	http://www.wikidata.org/entity/Q77573604	SASOPTOEUQXKMB-FSPLSTOPSA-N	InChI=1S/C11H14O3/c1-5-7(3)14-11-9(13)4-8(12)6(2)10(5)11/h4-5,7,12-13H,1-3H3/t5-,7-/m0/s1	Cc1c(O)cc(O)c2c1[C@@H](C)[C@H](C)O2	C11H14O3	nan	194.094294308	2,3,4-Trimethyl-2,3-dihydro-benzofuran-5,7-diol	SASOPTOEUQXKMB	Shikimates and Phenylpropanoids	Coumarins	Isocoumarins	http://www.wikidata.org/entity/Q10622902	Penicillium citrinum	226488.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Eurotiomycetes']	['Eurotiales']	['Trichocomaceae']	['Unknown']	['Penicillium']	['Penicillium citrinum']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	nan	nan	nan	nan	3	0	4.4226109981536865	1	-1	nan	nan	nan	nan	nan	nan
379	1.0	0.2878727	ISDB	http://www.wikidata.org/entity/Q103816134	AHYSWFBBMLPXFU-UHFFFAOYSA-N	InChI=1S/C30H35NO4/c1-18-8-9-24-28(4)12-11-25(32)27(2,3)23(28)10-13-29(24,5)30(18)16-20-22(35-30)15-21(34-26(20)33)19-7-6-14-31-17-19/h6-8,14-15,17,23-24H,9-13,16H2,1-5H3	CC1=CCC2C3(C)CCC(=O)C(C)(C)C3CCC2(C)C12Cc1c(cc(-c3cccnc3)oc1=O)O2	C30H35NO4	nan	473.2566086	1',1',4'a,7',8'a-pentamethyl-6-pyridin-3-ylspiro[3H-furo[3,2-c]pyran-2,8'-4,4b,5,9,10,10a-hexahydro-3H-phenanthrene]-2',4-dione	AHYSWFBBMLPXFU	nan	nan	nan	http://www.wikidata.org/entity/Q22285884	Penicillium thiersii	925526.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Eurotiomycetes']	['Eurotiales']	['Trichocomaceae']	['Unknown']	['Penicillium']	['Penicillium thiersii']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	nan	nan	nan	nan	3	0	4.151490807533264	1	9	Fatty acids	0.15789473684210525	Glycerophospholipids	0.15789473684210525	Glycerophosphoethanolamines	0.15789473684210525
380	1.0	0.7099934	ISDB	http://www.wikidata.org/entity/Q106009879	OEJYWQCXHNOOHC-ZXEGGCGDSA-N	InChI=1S/C24H48NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)32-23(21-26)22-31-33(28,29)30-20-19-25(2,3)4/h10-11,23,26H,5-9,12-22H2,1-4H3/b11-10-/t23-/m1/s1	CCCCCC/C=C\CCCCCCCC(=O)O[C@H](CO)COP(=O)([O-])OCC[N+](C)(C)C	C24H48NO7P	nan	493.316839506	(2R)-2-{[(9Z)-hexadec-9-enoyl]oxy}-3-hydroxypropyl 2-(trimethylazaniumyl)ethyl phosphate	OEJYWQCXHNOOHC	Fatty acids	Glycerophospholipids	Glycerophosphocholines	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	['Saccharomycetaceae']	nan	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	10.33997368812561	1	12	Fatty acids	0.25	Glycerophospholipids	0.25	Glycerophosphocholines	0.25
381	10.0	0.0	MS1_match	http://www.wikidata.org/entity/Q106009879	OEJYWQCXHNOOHC-ZXEGGCGDSA-N	InChI=1S/C24H48NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)32-23(21-26)22-31-33(28,29)30-20-19-25(2,3)4/h10-11,23,26H,5-9,12-22H2,1-4H3/b11-10-/t23-/m1/s1	CCCCCC/C=C\CCCCCCCC(=O)O[C@H](CO)COP(=O)([O-])OCC[N+](C)(C)C	C24H48NO7P	pos_1_1sodium	493.316839506	(2R)-2-{[(9Z)-hexadec-9-enoyl]oxy}-3-hydroxypropyl 2-(trimethylazaniumyl)ethyl phosphate	OEJYWQCXHNOOHC	Fatty acids	Glycerophospholipids	Glycerophosphocholines	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	['Saccharomycetaceae']	nan	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5	1	22	Fatty acids	0.2222222222222222	Glycerophospholipids	0.2222222222222222	Glycerophosphocholines	0.2222222222222222
388	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q106009879	OEJYWQCXHNOOHC-ZXEGGCGDSA-N	InChI=1S/C24H48NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)32-23(21-26)22-31-33(28,29)30-20-19-25(2,3)4/h10-11,23,26H,5-9,12-22H2,1-4H3/b11-10-/t23-/m1/s1	CCCCCC/C=C\CCCCCCCC(=O)O[C@H](CO)COP(=O)([O-])OCC[N+](C)(C)C	C24H48NO7P	pos_1_1sodium	493.316839506	(2R)-2-{[(9Z)-hexadec-9-enoyl]oxy}-3-hydroxypropyl 2-(trimethylazaniumyl)ethyl phosphate	OEJYWQCXHNOOHC	Fatty acids	Glycerophospholipids	Glycerophosphocholines	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	['Saccharomycetaceae']	nan	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5	1	17	Fatty acids	0.6	Glycerophospholipids	0.6	Glycerophosphocholines	0.6
389	1.0	0.797981	ISDB	http://www.wikidata.org/entity/Q106009879	OEJYWQCXHNOOHC-ZXEGGCGDSA-N	InChI=1S/C24H48NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)32-23(21-26)22-31-33(28,29)30-20-19-25(2,3)4/h10-11,23,26H,5-9,12-22H2,1-4H3/b11-10-/t23-/m1/s1	CCCCCC/C=C\CCCCCCCC(=O)O[C@H](CO)COP(=O)([O-])OCC[N+](C)(C)C	C24H48NO7P	nan	493.316839506	(2R)-2-{[(9Z)-hexadec-9-enoyl]oxy}-3-hydroxypropyl 2-(trimethylazaniumyl)ethyl phosphate	OEJYWQCXHNOOHC	Fatty acids	Glycerophospholipids	Glycerophosphocholines	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	['Saccharomycetaceae']	nan	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	10.691924095153809	1	17	Fatty acids	0.6	Glycerophospholipids	0.6	Glycerophosphocholines	0.6
391	1.0	0.48608458	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	IMTYAILZRNQVCO	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.944338321685791	1	-1	nan	nan	nan	nan	nan	nan
392	3.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27105001	ASWBNKHCZGQVJV-HSZRJFAPSA-N	InChI=1S/C24H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)30-21-23(26)22-32-33(28,29)31-20-19-25(2,3)4/h23,26H,5-22H2,1-4H3/t23-/m1/s1	CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OCC[N+](C)(C)C	C24H50NO7P	pos_1_1proton	495.3324895699999	1-Palmitoyl-sn-glycero-3-phosphocholine	ASWBNKHCZGQVJV	Fatty acids	Glycerophospholipids	Glycerophosphocholines	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	['Saccharomycetaceae']	nan	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5	1	12	Fatty acids	0.25	Glycerophospholipids	0.25	Glycerophosphocholines	0.25
394	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27140332	YVYMBNSKXOXSKW-HXUWFJFHSA-N	InChI=1S/C21H44NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-21(24)27-18-20(23)19-29-30(25,26)28-17-16-22/h20,23H,2-19,22H2,1H3,(H,25,26)/t20-/m1/s1	CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)OCCN	C21H44NO7P	pos_1_1sodium	453.285539378	1-Palmitoyl-sn-glycero-3-phosphoethanolamine	YVYMBNSKXOXSKW	Fatty acids	Glycerophospholipids	Glycerophosphoethanolamines	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	['Saccharomycetaceae']	nan	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5	1	76	Fatty acids	0.5	Glycerophospholipids	0.5	Glycerophosphoethanolamines	0.5
395	2.0	0.6256947	ISDB	http://www.wikidata.org/entity/Q27140332	YVYMBNSKXOXSKW-HXUWFJFHSA-N	InChI=1S/C21H44NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-21(24)27-18-20(23)19-29-30(25,26)28-17-16-22/h20,23H,2-19,22H2,1H3,(H,25,26)/t20-/m1/s1	CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)OCCN	C21H44NO7P	nan	453.285539378	1-Palmitoyl-sn-glycero-3-phosphoethanolamine	YVYMBNSKXOXSKW	Fatty acids	Glycerophospholipids	Glycerophosphoethanolamines	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	['Saccharomycetaceae']	nan	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	10.002778768539429	1	9	Fatty acids	0.15789473684210525	Glycerophospholipids	0.15789473684210525	Glycerophosphoethanolamines	0.15789473684210525
396	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27105001	ASWBNKHCZGQVJV-HSZRJFAPSA-N	InChI=1S/C24H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)30-21-23(26)22-32-33(28,29)31-20-19-25(2,3)4/h23,26H,5-22H2,1-4H3/t23-/m1/s1	CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OCC[N+](C)(C)C	C24H50NO7P	pos_1_1sodium	495.3324895699999	1-Palmitoyl-sn-glycero-3-phosphocholine	ASWBNKHCZGQVJV	Fatty acids	Glycerophospholipids	Glycerophosphocholines	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	['Saccharomycetaceae']	nan	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5	1	17	Fatty acids	0.6	Glycerophospholipids	0.6	Glycerophosphocholines	0.6
397	3.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27105001	ASWBNKHCZGQVJV-HSZRJFAPSA-N	InChI=1S/C24H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)30-21-23(26)22-32-33(28,29)31-20-19-25(2,3)4/h23,26H,5-22H2,1-4H3/t23-/m1/s1	CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OCC[N+](C)(C)C	C24H50NO7P	pos_1_1proton	495.3324895699999	1-Palmitoyl-sn-glycero-3-phosphocholine	ASWBNKHCZGQVJV	Fatty acids	Glycerophospholipids	Glycerophosphocholines	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	['Saccharomycetaceae']	nan	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5	1	17	Fatty acids	0.6	Glycerophospholipids	0.6	Glycerophosphocholines	0.6
4	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27103475	COLNVLDHVKWLRT-UHFFFAOYSA-N	InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)	NC(Cc1ccccc1)C(=O)O	C9H11NO2	pos_1_minus1proton2potassium	165.078978592	L-Phenylalanine, 23	COLNVLDHVKWLRT	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	['Saccharomycetaceae']	nan	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5	1	15	Amino acids and Peptides	0.020833333333333332	Small peptides	0.020833333333333332	Aminoacids	0.020833333333333332
40	1.0	0.29508975	ISDB	http://www.wikidata.org/entity/Q105000140	FRESVRQONWYDRN-UHFFFAOYSA-N	InChI=1S/C9H12N2O3/c1-11-7-6(14-2)4-3-5(8(7)12)9(10)13/h3-4,11-12H,1-2H3,(H2,10,13)	CNc1c(OC)ccc(C(N)=O)c1O	C9H12N2O3	nan	196.084792244	2-Hydroxy-4-methoxy-3-(methylamino)benzamide	FRESVRQONWYDRN	Alkaloids	Peptide alkaloids	Simple amide alkaloids	http://www.wikidata.org/entity/Q1144013	Streptomyces	772892.0	['Bacteria']	['Unknown']	['Actinobacteria']	['Unknown']	['Streptomycetales']	['Streptomycetaceae']	['Unknown']	['Streptomyces']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	3	2.6803590059280396	1	26	Alkaloids	0.5	Peptide alkaloids	0.5	Simple amide alkaloids	0.5
400	2.0	0.5851814	ISDB	http://www.wikidata.org/entity/Q27145156	PYVRVRFVLRNJLY-MZMPXXGTSA-N	InChI=1S/C23H46NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)29-20-22(25)21-31-32(27,28)30-19-18-24/h9-10,22,25H,2-8,11-21,24H2,1H3,(H,27,28)/b10-9-/t22-/m1/s1	CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)OCCN	C23H46NO7P	nan	479.301189442	1-18:1-lysoPE	PYVRVRFVLRNJLY	Fatty acids	Glycerophospholipids	Glycerophosphoethanolamines	http://www.wikidata.org/entity/Q2557995	Aphis gossypii	1026471.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hemiptera']	['Aphididae']	['Aphidini']	['Aphis']	['Aphis gossypii']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	3	4.840725660324097	1	9	Fatty acids	0.15789473684210525	Glycerophospholipids	0.15789473684210525	Glycerophosphoethanolamines	0.15789473684210525
401	1.0	0.34735045	ISDB	http://www.wikidata.org/entity/Q105251265	SELHCSAKGVTRBZ-ZOUKQTFFSA-N	InChI=1S/C32H39NO4/c1-17-12-18(2)24-26-22-23(30(24,5)13-17)19(3)14-29(4)10-11-31(27(34)25(22)29)16-32(36,33-28(31)35)15-20-6-8-21(37-26)9-7-20/h6-11,14,17-18,22-26,36H,12-13,15-16H2,1-5H3,(H,33,35)/t17-,18+,22+,23-,24+,25+,26+,29+,30+,31+,32-/m1/s1	CC1=C[C@]2(C)C=C[C@]34C[C@](O)(Cc5ccc(cc5)O[C@H]5[C@H]([C@H]2C3=O)[C@@H]1[C@]1(C)C[C@H](C)C[C@H](C)[C@@H]51)NC4=O	C32H39NO4	nan	501.287908728	Pyrrospirone I	SELHCSAKGVTRBZ	Alkaloids	Tetramate alkaloids	Pyrrocidine tetramate alkaloids	http://www.wikidata.org/entity/Q843136	Penicillium	199764.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Eurotiomycetes']	['Eurotiales']	['Trichocomaceae']	['Unknown']	['Penicillium']	['Unknown']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	nan	nan	nan	nan	3	0	4.389401793479919	1	9	Fatty acids	0.15789473684210525	Glycerophospholipids	0.15789473684210525	Glycerophosphoethanolamines	0.15789473684210525
403	4.0	0.70206285	ISDB	http://www.wikidata.org/entity/Q27088173	YAMUFBLWGFFICM-PTGWMXDISA-N	InChI=1S/C26H52NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h12-13,25,28H,5-11,14-24H2,1-4H3/b13-12-/t25-/m1/s1	CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OCC[N+](C)(C)C	C26H52NO7P	nan	521.348139634	1-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine	YAMUFBLWGFFICM	Fatty acids	Glycerophospholipids	Glycerophosphocholines	http://www.wikidata.org/entity/Q33244	Trypanosoma brucei	494245.0	['Eukaryota']	['Unknown']	['Unknown']	['Unknown']	['Kinetoplastea']	['Unknown']	['Unknown']	['Trypanosoma']	['Trypanosoma brucei']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	3	5.30825138092041	1	12	Fatty acids	0.25	Glycerophospholipids	0.25	Glycerophosphocholines	0.25
404	2.0	0.25655845	ISDB	http://www.wikidata.org/entity/Q27144625	LAXQYRRMGGEGOH-JXRLJXCWSA-N	InChI=1S/C28H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-28(31)34-25-27(30)26-36-37(32,33)35-24-23-29(2,3)4/h9-10,12-13,15-16,18-19,27,30H,5-8,11,14,17,20-26H2,1-4H3/b10-9-,13-12-,16-15-,19-18-/t27-/m1/s1	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@@H](O)COP(=O)([O-])OCC[N+](C)(C)C	C28H50NO7P	nan	543.33248957	1-Arachidonoyl-sn-glycero-3-phosphocholine	LAXQYRRMGGEGOH	Fatty acids	Glycerophospholipids	Glycerophosphocholines	http://www.wikidata.org/entity/Q33244	Trypanosoma brucei	494245.0	['Eukaryota']	['Unknown']	['Unknown']	['Unknown']	['Kinetoplastea']	['Unknown']	['Unknown']	['Trypanosoma']	['Trypanosoma brucei']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	3	3.5262337923049927	1	22	Fatty acids	0.2222222222222222	Glycerophospholipids	0.2222222222222222	Glycerophosphocholines	0.2222222222222222
405	2.0	0.5987858	ISDB	http://www.wikidata.org/entity/Q27145156	PYVRVRFVLRNJLY-MZMPXXGTSA-N	InChI=1S/C23H46NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)29-20-22(25)21-31-32(27,28)30-19-18-24/h9-10,22,25H,2-8,11-21,24H2,1H3,(H,27,28)/b10-9-/t22-/m1/s1	CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)OCCN	C23H46NO7P	nan	479.301189442	1-18:1-lysoPE	PYVRVRFVLRNJLY	Fatty acids	Glycerophospholipids	Glycerophosphoethanolamines	http://www.wikidata.org/entity/Q2557995	Aphis gossypii	1026471.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hemiptera']	['Aphididae']	['Aphidini']	['Aphis']	['Aphis gossypii']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	3	4.895143270492554	1	9	Fatty acids	0.15789473684210525	Glycerophospholipids	0.15789473684210525	Glycerophosphoethanolamines	0.15789473684210525
411	2.0	0.782036	ISDB	http://www.wikidata.org/entity/Q27071327	IHNKQIMGVNPMTC-RUZDIDTESA-N	InChI=1S/C26H54NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h25,28H,5-24H2,1-4H3/t25-/m1/s1	CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OCC[N+](C)(C)C	C26H54NO7P	nan	523.3637896979999	1-Octadecanoyl-sn-glycero-3-phosphocholine	IHNKQIMGVNPMTC	Fatty acids	Glycerophospholipids	Glycerophosphocholines	http://www.wikidata.org/entity/Q33244	Trypanosoma brucei	494245.0	['Eukaryota']	['Unknown']	['Unknown']	['Unknown']	['Kinetoplastea']	['Unknown']	['Unknown']	['Trypanosoma']	['Trypanosoma brucei']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	3	5.628144025802612	1	17	Fatty acids	0.6	Glycerophospholipids	0.6	Glycerophosphocholines	0.6
412	1.0	0.7667168	ISDB	http://www.wikidata.org/entity/Q27139638	WFRLANWAASSSFV-FPLPWBNLSA-N	InChI=1S/C18H35NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)19-16-17-20/h7-8,20H,2-6,9-17H2,1H3,(H,19,21)/b8-7-	CCCCCC/C=C\CCCCCCCC(=O)NCCO	C18H35NO2	nan	297.26677936	Palmitoleoyl Ethanolamide	WFRLANWAASSSFV	Fatty acids	Fatty amides	N-acyl ethanolamines (endocannabinoids)	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	['Saccharomycetaceae']	nan	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	9.066867113113403	1	-1	nan	nan	nan	nan	nan	nan
